Company name,State,Segment,Type,Website,Growth stage,Employees,Industries,HQ city,HQ address,Tagline,LinkedIn,Job openings,Accredited sponsor,Hires international students,Glassdoor rating,Glassdoor reviews,Glassdoor URL,Job title,Job type,ANZSCO occupation,ANZSCO 2022,ANZSCO 2013,ANZSCO unit group,ANZSCO unit group title,OSCA occupation,OSCA code,Job city,Job country,Date posted,Job URL,Job ID,Invited Score,Employment type,Job level,Work arrangement,Education level,Base salary min,Base salary max,Base salary currency,Base salary min AUD,Base salary max AUD,Company salary estimate AUD,Salary source,Salary source URL,Advert posted
AirTrunk,New South Wales,scaleup,artificial intelligence;big data;machine learning;iot internetofthings;subscription;saas,https://www.airtrunk.com/,late stage,501-1000,telecom;hosting,Sydney,"Pacific Highway, 2060 Sydney, New South Wales, Australia",Hyperscale data campuses delivering efficient cloud infrastructure,https://www.linkedin.com/company/airtrunk/,61,,,,,,Technical Services Manager New Western Sydney,Project Management,,,,,,,,Sydney,Australia,2026-09-04,https://job-boards.greenhouse.io/airtrunk/jobs/7982999003,88721614,,,,,,,,,,,,,,2026-09-02
AirTrunk,New South Wales,scaleup,artificial intelligence;big data;machine learning;iot internetofthings;subscription;saas,https://www.airtrunk.com/,late stage,501-1000,telecom;hosting,Sydney,"Pacific Highway, 2060 Sydney, New South Wales, Australia",Hyperscale data campuses delivering efficient cloud infrastructure,https://www.linkedin.com/company/airtrunk/,61,,,,,,Treasury Manager - Reporting & Operations AirTrunk HQ - North Sydney,Finance,,,,,,,,Sydney,Australia,2026-09-06,https://job-boards.greenhouse.io/airtrunk/jobs/7968934003,88833175,,,,,Bachelor,,,,,,,,,2026-08-31
Ajust,New South Wales,startup,saas,http://ajust.com.au,early stage,11-50,fintech,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia",AI-powered platform for fast consumer complaint resolution,https://www.linkedin.com/company/ajust-agent/,1,,,,,,Growth Lead / Marketing Lead,Marketing & Communication,,,,,,,,Endeavour Hills,Australia,2026-06-26,https://www.linkedin.com/jobs/view/4430368471/,85280495,,Full-time,Senior,,,,,,,,,,,
Alloy,New South Wales,startup,big data;deep tech;subscription;saas,https://www.usealloy.ai/,early stage,11-50,robotics;enterprise software,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia",Robotics data platform for natural language analysis,https://www.linkedin.com/company/alloyrobotics/,8,,,4.7,43,https://www.glassdoor.com.au/Salary/Alloy-Salaries-E2084992.htm,"Chief of Staff Onsite (Sydney, Australia)",Other,,,,,,,,Sydney,Australia,2026-08-14,https://app.dover.com/apply/Alloy%20Robotics/974253d5-5cdb-4dd9-8949-36a20c3f2bcb/?rs=76643084,87710250,,,Lead,,,,,,,,,,,
Alloy,New South Wales,startup,big data;deep tech;subscription;saas,https://www.usealloy.ai/,early stage,11-50,robotics;enterprise software,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia",Robotics data platform for natural language analysis,https://www.linkedin.com/company/alloyrobotics/,8,,,4.7,43,https://www.glassdoor.com.au/Salary/Alloy-Salaries-E2084992.htm,"Expression of Interest In Office (Sydney, Australia) | Remote (Australia)",Other,,,,,,,,Sydney,Australia,2026-06-19,https://app.dover.com/apply/Alloy%20Robotics/48eae21c-b3c4-4627-bccd-9a017baf8c01/?rs=76643084,84915816,,,,,,,,,,,,,,
Alloy,New South Wales,startup,big data;deep tech;subscription;saas,https://www.usealloy.ai/,early stage,11-50,robotics;enterprise software,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia",Robotics data platform for natural language analysis,https://www.linkedin.com/company/alloyrobotics/,8,,,4.7,43,https://www.glassdoor.com.au/Salary/Alloy-Salaries-E2084992.htm,"Forward-Deployed Engineer (AU) Hybrid (Sydney, Australia)",Other,,,,,,,,Sydney,Australia,2026-09-11,https://app.dover.com/apply/Alloy%20Robotics/6c17ab88-b7e0-4687-879b-e9ad76392dcc/?rs=76643084,89044014,,,,Hybrid,,,,,,,,,,
Alloy,New South Wales,startup,big data;deep tech;subscription;saas,https://www.usealloy.ai/,early stage,11-50,robotics;enterprise software,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia",Robotics data platform for natural language analysis,https://www.linkedin.com/company/alloyrobotics/,8,,,4.7,43,https://www.glassdoor.com.au/Salary/Alloy-Salaries-E2084992.htm,"Fullstack Engineer Onsite (Sydney, Australia)",Full-stack development,Software Engineer,261313,261313,2613,Software and Applications Programmers,Software Engineer,273333,Sydney,Australia,2026-08-14,https://app.dover.com/apply/Alloy%20Robotics/17d1ec74-6445-41c8-9517-3b2b0231f56f/?rs=76643084,87710236,,,,,,,,,,,,,,
Alloy,New South Wales,startup,big data;deep tech;subscription;saas,https://www.usealloy.ai/,early stage,11-50,robotics;enterprise software,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia",Robotics data platform for natural language analysis,https://www.linkedin.com/company/alloyrobotics/,8,,,4.7,43,https://www.glassdoor.com.au/Salary/Alloy-Salaries-E2084992.htm,"Growth Generalist Onsite (Sydney, Australia)",Other,,,,,,,,Sydney,Australia,2026-08-14,https://app.dover.com/apply/Alloy%20Robotics/690f14f2-624a-4fd7-875b-6e0a36013769/?rs=76643084,87710238,,,,,,,,,,,,,,
Alloy,New South Wales,startup,big data;deep tech;subscription;saas,https://www.usealloy.ai/,early stage,11-50,robotics;enterprise software,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia",Robotics data platform for natural language analysis,https://www.linkedin.com/company/alloyrobotics/,8,,,4.7,43,https://www.glassdoor.com.au/Salary/Alloy-Salaries-E2084992.htm,"ML Engineer Onsite (Sydney, Australia)",Other,,,,,,,,Sydney,Australia,2026-08-14,https://app.dover.com/apply/Alloy%20Robotics/884f8ce8-2f06-43db-8e87-0289226a7bf4/?rs=76643084,87710237,,,,,,,,,,,,,,
Alphaleo,New South Wales,startup,commission;saas,http://alphaleo.tech,early stage,11-50,fintech,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia",Taking  business outcomes to the Next Level!,https://www.linkedin.com/company/alphaleo/,2,,,,,,Business Analyst - Insurance,Finance,Management Consultant,224713,224711,2247,Management and Organisation Analysts,,,Sydney,Australia,2026-08-16,https://www.linkedin.com/jobs/view/4451688675/,87829448,80,Full-time,Senior,,,,,,,,,,,2026-08-14
Alphaleo,New South Wales,startup,commission;saas,http://alphaleo.tech,early stage,11-50,fintech,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia",Taking  business outcomes to the Next Level!,https://www.linkedin.com/company/alphaleo/,2,,,,,,Salesforce & Mulesoft Support Engineers,Sales,,,,,,,,Sydney,Australia,2026-09-12,https://www.linkedin.com/jobs/view/4463890600/,89116970,,Full-time,Graduate,,Bachelor,,,,,,,,,2026-09-10
Alumly,New South Wales,startup,,https://alumable.com,early stage,11-50,education;jobs recruitment,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia","Micro-internship platform connecting students, companies, and universities",https://www.linkedin.com/company/alumable/,1,,,,,,Various Entry Level Professional Gigs,Other,,,,,,,,Melbourne,Australia,2026-08-02,https://www.linkedin.com/jobs/view/4446057064/,87158288,,Part-time,Graduate,,Certification,,,,,,,,,
Anitron,New South Wales,startup,artificial intelligence;commission;manufacturing,http://anitron.com,early stage,2-10,robotics,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia","Low-power, adaptive AI for humanoid robots, enabling voice-commanded task completion in novel environments with minimal on-robot processing",https://www.linkedin.com/company/anitron/,1,,,,,,Senior Robotic Systems Integration Engineer,Other,,,,,,,,Sydney,Australia,2026-07-29,https://www.linkedin.com/jobs/view/4445402612/,86917135,,Full-time,Senior,,Master;Bachelor,,,,,,,,,
apate.ai,New South Wales,startup,artificial intelligence;advertising,http://apate.ai,early stage,11-50,security,Sydney,"Macquarie Park, Sydney, Council of the City of Ryde, New South Wales, 2113, Australia","Apate.AI: Fighting global phone scams with conversational AI, wasting their time and breaking scammers’ business model",https://www.linkedin.com/company/apate-ai/,4,,,,,,Founding Account Executive,Sales,ICT Sales Representative,225213,225213,2252,ICT Sales Professionals,ICT Sales Representative,221632,Sydney,Australia,2026-07-27,https://www.linkedin.com/jobs/view/4444854547/,86821163,,Full-time,Senior,Hybrid,,,,,,,,,,
apate.ai,New South Wales,startup,artificial intelligence;advertising,http://apate.ai,early stage,11-50,security,Sydney,"Macquarie Park, Sydney, Council of the City of Ryde, New South Wales, 2113, Australia","Apate.AI: Fighting global phone scams with conversational AI, wasting their time and breaking scammers’ business model",https://www.linkedin.com/company/apate-ai/,4,,,,,,Operations Manager,Business Development,,,,,,,,Millers Point,Australia,2026-06-23,https://www.linkedin.com/jobs/view/4428462948/,85124082,,Full-time,Senior,,,,,,,,,,,
apate.ai,New South Wales,startup,artificial intelligence;advertising,http://apate.ai,early stage,11-50,security,Sydney,"Macquarie Park, Sydney, Council of the City of Ryde, New South Wales, 2113, Australia","Apate.AI: Fighting global phone scams with conversational AI, wasting their time and breaking scammers’ business model",https://www.linkedin.com/company/apate-ai/,4,,,,,,Senior AI Engineer,Data Science & Engineering,Software Engineer,261313,261313,2613,Software and Applications Programmers,Software Engineer,273333,Sydney,Australia,2026-07-16,https://www.linkedin.com/jobs/view/4439984727/,86250465,,Full-time,Senior,,,,,,,,,,,
apate.ai,New South Wales,startup,artificial intelligence;advertising,http://apate.ai,early stage,11-50,security,Sydney,"Macquarie Park, Sydney, Council of the City of Ryde, New South Wales, 2113, Australia","Apate.AI: Fighting global phone scams with conversational AI, wasting their time and breaking scammers’ business model",https://www.linkedin.com/company/apate-ai/,4,,,,,,UX/UI Designer,Design,Multimedia Designer,232413,232413,2324,"Graphic and Web Designers, and Illustrators",UI / UX Designer,242132,Sydney,Australia,2026-07-23,https://www.apate.ai/careers,86574027,,,,,,,,,,,,,,
Applied Virtual Simulation,New South Wales,startup,manufacturing,https://appliedvirtual.net,early stage,11-50,,Newcastle-Maitland,"Broadmeadow, Graham Road, Nine ways, Broadmeadow, Newcastle, Newcastle-Maitland, Newcastle City Council, New South Wales, 2292, Australia",,https://www.linkedin.com/company/applied-virtual-simulation/,1,,,,,,CNC Machinist & Production Specialist | Simulation Systems,Other,,,,,,,,Canberra,Australia,2026-07-10,https://www.linkedin.com/jobs/view/4438159382/,85920122,,Full-time,Graduate,,Certification,,,,,,,,,
Aquila,New South Wales,startup,hardware;deep tech;commission;marketplace & ecommerce,https://aquila.space,early stage,11-50,energy;semiconductors,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia",Accelerates the clean energy transition by enabling long-range wireless energy transmission with lasers,https://www.linkedin.com/company/aquilaspace/,1,,,4,28,https://www.glassdoor.com.au/Salary/Aquila-Salaries-E340226.htm,Mechatronics Engineer,Other,Engineering Professionals nec,233999,233999,2339,Other Engineering Professionals,Mechatronics Engineer,243937,Sydney,Australia,2026-06-28,https://www.linkedin.com/jobs/view/4432172718/,85319189,,Full-time,Graduate,Remote,,,,AUD,,,33,glassdoor,https://www.glassdoor.com.au/Salary/Aquila-Salaries-E340226.htm,
Arlula,New South Wales,startup,commission;saas,https://arlula.com/,early stage,11-50,media;space,Sydney,"608, Harris Street, Ultimo, Sydney, Council of the City of Sydney, New South Wales, 2007, Australia",Provides a single API to access a global network of satellite imagery,https://www.linkedin.com/company/arlula/,1,,,,,,Product Operations Internship (paid),Business Development,,,,,,,,Sydney,Australia,2026-06-15,https://www.arlula.com/open-positions/product-operations-internship-paid,84767930,,Full-time,Internship,,,,,,,,,,,2026-03-09
Asseti,New South Wales,startup,subscription;saas,http://asseti.co,breakout stage,51-200,hosting,Sydney,"2000 Sydney, New South Wales, Australia",Asseti | Asset intelligence at scale,https://www.linkedin.com/company/asseti-co/,11,,,5,1,https://www.glassdoor.com.au/Salary/Asseti-Salaries-E7967919.htm,Finance Manager,Finance,Finance Manager,132211,132211,1322,Finance Managers,Finance Manager,111231,Surry Hills,Australia,2026-06-27,https://www.linkedin.com/jobs/view/4432896000/,85293753,,Full-time,Senior,,,,,,,,,,,
Assetline,New South Wales,scaleup,commission,http://www.assetline.com.au/,early stage,11-50,fintech,Sydney,"Bondi Junction, Sydney, Waverley Council, New South Wales, 2022, Australia",Short Term Loans | Business Loans | Assetline Capital,https://www.linkedin.com/company/assetline-capital/,1,,,3.7,8,https://www.glassdoor.com.au/Salary/Assetline-Leasing-Salaries-E2230055.htm,Credit Analyst,Finance,,,,,,Credit or Loans Officer,531231,Queens Park,Australia,2026-08-04,https://www.linkedin.com/jobs/view/4445882831/,87226597,,Full-time,Junior,,,,,,,,,,,
Athena Home Loans,New South Wales,startup,subscription,https://athena.com.au,late stage,51-200,fintech,Sydney,"Mr Tipley's, 347, Kent Street, Quay Quarter, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia",Home loans without fees and with variable rate depending on repaying,https://www.linkedin.com/company/athenahomeloans/,2,True,True,4,19,https://www.glassdoor.com.au/Salary/Athena-Home-Loans-Salaries-E4756392.htm,Senior Collections Lead,Design,,,,,,,,Sydney,Australia,2026-08-11,https://athena.bamboohr.com/careers/273,87549297,,,Lead,,,,,AUD,,,125740,glassdoor,https://www.glassdoor.com.au/Salary/Athena-Home-Loans-Salaries-E4756392.htm,
Atomi,New South Wales,scaleup,artificial intelligence;subscription,http://getatomi.com,breakout stage,51-200,education,Sydney,"2007 Sydney, New South Wales, Australia",Atomi | Learning made easy,https://www.linkedin.com/company/atomi-education/,10,,,,,,Content Creator - Health (VCE),Marketing & Communication,Content Creator (Marketing),225114,,2251,Advertising and Marketing Professionals,Content Creator (Marketing);Content Creator (Social Media),221531;231133,Sydney,Australia,2026-08-09,https://www.linkedin.com/jobs/view/4449989719/,87489321,,Part-time,Graduate,,,,,,,,,,,
Atomi,New South Wales,scaleup,artificial intelligence;subscription,http://getatomi.com,breakout stage,51-200,education,Sydney,"2007 Sydney, New South Wales, Australia",Atomi | Learning made easy,https://www.linkedin.com/company/atomi-education/,10,,,,,,Content Creator - Mathematics,Other,Content Creator (Marketing),225114,,2251,Advertising and Marketing Professionals,Content Creator (Marketing);Content Creator (Social Media),221531;231133,Sydney,Australia,2026-07-28,https://www.linkedin.com/jobs/view/4445687045/,86857740,,Part-time,Graduate,,,,,,,,,,,
Atomi,New South Wales,scaleup,artificial intelligence;subscription,http://getatomi.com,breakout stage,51-200,education,Sydney,"2007 Sydney, New South Wales, Australia",Atomi | Learning made easy,https://www.linkedin.com/company/atomi-education/,10,,,,,,Financial Controller,Finance,Finance Manager,132211,132211,1322,Finance Managers,Finance Manager,111231,Sydney,Australia,2026-09-11,https://www.linkedin.com/jobs/view/4465620218/,89057179,,Contract,Senior,,Certification,,,,,,,,,2026-09-10
Atomi,New South Wales,scaleup,artificial intelligence;subscription,http://getatomi.com,breakout stage,51-200,education,Sydney,"2007 Sydney, New South Wales, Australia",Atomi | Learning made easy,https://www.linkedin.com/company/atomi-education/,10,,,,,,Growth Account Executive (NSW),Sales,,,,,,,,Sydney,Australia,2026-09-02,https://jobs.lever.co/atomi/915ab44c-1f2f-4e6a-8be9-e4a0674b1c8e,88623556,,Full-time,,Remote,,,,,,,,,,2026-09-02
Atomi,New South Wales,scaleup,artificial intelligence;subscription,http://getatomi.com,breakout stage,51-200,education,Sydney,"2007 Sydney, New South Wales, Australia",Atomi | Learning made easy,https://www.linkedin.com/company/atomi-education/,10,,,,,,Operations Lead,Business Development,,,,,,,,Sydney,Australia,2026-09-02,https://jobs.lever.co/atomi/17d2564a-43cc-408d-81b1-53efa3811aef,88623619,,Full-time,Lead,Remote,,,,,,,,,,2026-08-28
